업종,연령대,성별,구분,항목,응답수
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,2
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,7
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",제품 디자인,2
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",3
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",제조 국가,2
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",0
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",유행,0
뷰티 디바이스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",리뷰,0
뷰티 디바이스,30~39세,여성,광고영향력,전혀 없다,1
뷰티 디바이스,30~39세,여성,광고영향력,없는 편이다,2
뷰티 디바이스,30~39세,여성,광고영향력,보통이다,9
뷰티 디바이스,30~39세,여성,광고영향력,있는 편이다,26
뷰티 디바이스,30~39세,여성,광고영향력,매우 있다,7
건강기능식품,30~39세,여성,최근 6개월 내 구매 경험,있다,90
건강기능식품,30~39세,여성,최근 6개월 내 구매 경험,없다,18
건강기능식품,30~39세,여성,향후 6개월 내 구매 의향,구매의향이 있다,90
건강기능식품,30~39세,여성,향후 6개월 내 구매 의향,없다,18
건강기능식품,30~39세,여성,KBF 1순위,영양성분/함량,23
건강기능식품,30~39세,여성,KBF 1순위,구성 원재료,17
건강기능식품,30~39세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",10
건강기능식품,30~39세,여성,KBF 1순위,가격,8
건강기능식품,30~39세,여성,KBF 1순위,주위의 평판/입소문,14
건강기능식품,30~39세,여성,KBF 1순위,회사 신뢰도,5
건강기능식품,30~39세,여성,KBF 1순위,제품 섭취 타입(고체형/액상형 등),8
건강기능식품,30~39세,여성,KBF 1순위,재료 원산지,3
건강기능식품,30~39세,여성,KBF 1순위,전문가/인플루언서 추천,1
건강기능식품,30~39세,여성,KBF 1순위,양/용량,2
건강기능식품,30~39세,여성,KBF 1순위,할인/이벤트,2
건강기능식품,30~39세,여성,KBF 1순위,맛,3
건강기능식품,30~39세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
건강기능식품,30~39세,여성,KBF 1순위,패키지/포장 형태,0
건강기능식품,30~39세,여성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
건강기능식품,30~39세,여성,KBF 1순위,효능,1
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",영양성분/함량,58
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",가격,41
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",구성 원재료,32
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",21
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,15
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,30
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",제품 섭취 타입(고체형/액상형 등),24
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",재료 원산지,15
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",양/용량,16
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,10
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,7
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",맛,8
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",패키지/포장 형태,3
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",0
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",1
건강기능식품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",효능,1
건강기능식품,30~39세,여성,광고영향력,전혀 없다,1
건강기능식품,30~39세,여성,광고영향력,없는 편이다,8
건강기능식품,30~39세,여성,광고영향력,보통이다,30
건강기능식품,30~39세,여성,광고영향력,있는 편이다,54
건강기능식품,30~39세,여성,광고영향력,매우 있다,4
건강보조기구,30~39세,여성,최근 6개월 내 구매 경험,있다,64
건강보조기구,30~39세,여성,최근 6개월 내 구매 경험,없다,44
건강보조기구,30~39세,여성,향후 6개월 내 구매 의향,구매의향이 있다,43
건강보조기구,30~39세,여성,향후 6개월 내 구매 의향,없다,65
건강보조기구,30~39세,여성,KBF 1순위,성능/기능/작동 방식,32
건강보조기구,30~39세,여성,KBF 1순위,가격,6
건강보조기구,30~39세,여성,KBF 1순위,"안전성(유해물질, 승인 여부 등)",7
건강보조기구,30~39세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
건강보조기구,30~39세,여성,KBF 1순위,주위의 평판/입소문,8
건강보조기구,30~39세,여성,KBF 1순위,회사 신뢰도,1
건강보조기구,30~39세,여성,KBF 1순위,A/S,3
건강보조기구,30~39세,여성,KBF 1순위,전문가/인플루언서 추천,1
건강보조기구,30~39세,여성,KBF 1순위,할인/이벤트,1
건강보조기구,30~39세,여성,KBF 1순위,관리 편의성,4
건강보조기구,30~39세,여성,KBF 1순위,"부가기능 (다양한 모드, 강도 조절 등)",1
건강보조기구,30~39세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",2
건강보조기구,30~39세,여성,KBF 1순위,유행,0
건강보조기구,30~39세,여성,KBF 1순위,제품 디자인,0
건강보조기구,30~39세,여성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
건강보조기구,30~39세,여성,KBF 1순위,사용 경험,1
건강보조기구,30~39세,여성,KBF 1순위,리뷰,0
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",성능/기능/작동 방식,50
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",가격,31
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)","안전성(유해물질, 승인 여부 등)",24
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",A/S,14
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,20
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",12
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)","부가기능 (다양한 모드, 강도 조절 등)",19
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",관리 편의성,13
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,5
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,7
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,4
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",제품 디자인,6
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",3
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",유행,0
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",0
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",리뷰,0
건강보조기구,30~39세,여성,"KBF 1,2,3순위 (중복응답)",사용 경험,1
건강보조기구,30~39세,여성,광고영향력,전혀 없다,1
건강보조기구,30~39세,여성,광고영향력,없는 편이다,3
건강보조기구,30~39세,여성,광고영향력,보통이다,22
건강보조기구,30~39세,여성,광고영향력,있는 편이다,35
건강보조기구,30~39세,여성,광고영향력,매우 있다,11
국내 숙박 예약서비스,30~39세,여성,최근 6개월 내 구매 경험,있다,145
국내 숙박 예약서비스,30~39세,여성,최근 6개월 내 구매 경험,없다,69
국내 숙박 예약서비스,30~39세,여성,향후 6개월 내 구매 의향,구매의향이 있다,168
국내 숙박 예약서비스,30~39세,여성,향후 6개월 내 구매 의향,없다,46
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,저렴한 가격/특가 상품,53
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,"편의성 (이용, 예약, 환불 등)",24
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,"다양한 숙소 종류 예약 가능(호텔, 펜션 등)",14
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,다양한 숙소 보유,11
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,"숙소 검색 편의성(위치, 테마 등)",13
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,숙소별 디테일한 정보 제공,18
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,이용자 리뷰 제공 퀄리티,8
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,주위의 평판/입소문/후기,6
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,"포인트, 적립, 멤버십 혜택",15
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,고객 응대 서비스,3
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,App 완성도 (UI 및 속도 등),3
국내 숙박 예약서비스,30~39세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",1
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",저렴한 가격/특가 상품,99
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","편의성 (이용, 예약, 환불 등)",62
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","다양한 숙소 종류 예약 가능(호텔, 펜션 등)",37
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","숙소 검색 편의성(위치, 테마 등)",41
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",다양한 숙소 보유,38
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",숙소별 디테일한 정보 제공,56
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",이용자 리뷰 제공 퀄리티,34
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문/후기,23
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","포인트, 적립, 멤버십 혜택",46
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",10
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",고객 응대 서비스,12
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",App 완성도 (UI 및 속도 등),9
국내 숙박 예약서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",3
국내 숙박 예약서비스,30~39세,여성,광고영향력,전혀 없다,4
국내 숙박 예약서비스,30~39세,여성,광고영향력,없는 편이다,24
국내 숙박 예약서비스,30~39세,여성,광고영향력,보통이다,51
국내 숙박 예약서비스,30~39세,여성,광고영향력,있는 편이다,84
국내 숙박 예약서비스,30~39세,여성,광고영향력,매우 있다,11
캠핑용품,30~39세,여성,최근 6개월 내 구매 경험,있다,42
캠핑용품,30~39세,여성,최근 6개월 내 구매 경험,없다,172
캠핑용품,30~39세,여성,향후 6개월 내 구매 의향,구매의향이 있다,70
캠핑용품,30~39세,여성,향후 6개월 내 구매 의향,없다,144
캠핑용품,30~39세,여성,KBF 1순위,"품질(내구성, 마감 등)",18
캠핑용품,30~39세,여성,KBF 1순위,"성능 (방수, 방한, 편의 기능, 안정성)",10
캠핑용품,30~39세,여성,KBF 1순위,가격,6
캠핑용품,30~39세,여성,KBF 1순위,"이용 편의성(설치, 해체, 보관 등)",9
캠핑용품,30~39세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",6
캠핑용품,30~39세,여성,KBF 1순위,휴대성,8
캠핑용품,30~39세,여성,KBF 1순위,제품 디자인,10
캠핑용품,30~39세,여성,KBF 1순위,주위의 평판/입소문,2
캠핑용품,30~39세,여성,KBF 1순위,A/S,2
캠핑용품,30~39세,여성,KBF 1순위,트렌디함,2
캠핑용품,30~39세,여성,KBF 1순위,크기/중량,2
캠핑용품,30~39세,여성,KBF 1순위,친환경적,1
캠핑용품,30~39세,여성,KBF 1순위,브랜드 원산지,1
캠핑용품,30~39세,여성,KBF 1순위,구입 용이(판매처 많음),2
캠핑용품,30~39세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
캠핑용품,30~39세,여성,KBF 1순위,이벤트/프로모션,0
캠핑용품,30~39세,여성,KBF 1순위,매장 환경,0
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","품질(내구성, 마감 등)",38
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",가격,33
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","성능 (방수, 방한, 편의 기능, 안정성)",27
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","이용 편의성(설치, 해체, 보관 등)",34
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",휴대성,18
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",제품 디자인,19
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",14
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,7
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",크기/중량,9
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",A/S,5
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",구입 용이(판매처 많음),4
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",트렌디함,5
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",친환경적,2
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",이벤트/프로모션,3
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",브랜드 원산지,1
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",2
캠핑용품,30~39세,여성,"KBF 1,2,3순위 (중복응답)",매장 환경,0
캠핑용품,30~39세,여성,광고영향력,전혀 없다,1
캠핑용품,30~39세,여성,광고영향력,없는 편이다,12
캠핑용품,30~39세,여성,광고영향력,보통이다,26
캠핑용품,30~39세,여성,광고영향력,있는 편이다,37
캠핑용품,30~39세,여성,광고영향력,매우 있다,3
인테리어 서비스,30~39세,여성,최근 6개월 내 구매 경험,있다,75
인테리어 서비스,30~39세,여성,최근 6개월 내 구매 경험,없다,139
인테리어 서비스,30~39세,여성,향후 6개월 내 구매 의향,구매의향이 있다,110
인테리어 서비스,30~39세,여성,향후 6개월 내 구매 의향,없다,104
인테리어 서비스,30~39세,여성,KBF 1순위,다양한 상품 판매,28
인테리어 서비스,30~39세,여성,KBF 1순위,인테리어 제품별 디테일한 정보 제공,12
인테리어 서비스,30~39세,여성,KBF 1순위,트렌디한 인테리어 예시 보유,15
인테리어 서비스,30~39세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",8
인테리어 서비스,30~39세,여성,KBF 1순위,주위의 평판/입소문/후기,11
인테리어 서비스,30~39세,여성,KBF 1순위,"정보 검색 편의성 (필터, 기능 등)",10
인테리어 서비스,30~39세,여성,KBF 1순위,인테리어 관련 제품 검색 편의성,5
인테리어 서비스,30~39세,여성,KBF 1순위,"다양한 부가 서비스 제공 (인테리어 시공, 수리 등)",5
인테리어 서비스,30~39세,여성,KBF 1순위,이벤트/프로모션,7
인테리어 서비스,30~39세,여성,KBF 1순위,다양한 브랜드 입점,6
인테리어 서비스,30~39세,여성,KBF 1순위,고객 응대 서비스,2
인테리어 서비스,30~39세,여성,KBF 1순위,App 완성도 (UI 및 속도 등),4
인테리어 서비스,30~39세,여성,KBF 1순위,편의 서비스(3D 인테리어 도면 서비스 등),3
인테리어 서비스,30~39세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
인테리어 서비스,30~39세,여성,KBF 1순위,가격,2
인테리어 서비스,30~39세,여성,KBF 1순위,접근성,0
인테리어 서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",다양한 상품 판매,49
인테리어 서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",인테리어 제품별 디테일한 정보 제공,36
인테리어 서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문/후기,30
인테리어 서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",트렌디한 인테리어 예시 보유,41
인테리어 서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",21
인테리어 서비스,30~39세,여성,"KBF 1,2,3순위 (중복응답)",인테리어 관련 제품 검색 편의성,25
